f1,f2,f3,f4,f5,label
0.5435401673954124,0.3616907947563972,0.7824020155465284,0.4669263118136715,0.43808860056046695,1
0.589277240094927,0.9349270416009914,0.17991144489018296,0.5534646423445514,0.8286373139268982,0
0.17657643478148743,0.5660088653408478,0.9839086212867095,0.21296341836248656,0.4227691786516874,1
0.9561511738198031,0.3176278676561456,0.7665867000067177,0.19430028959663515,0.8075914906483076,1
0.4072999181232757,0.4169616458504063,0.8729966362218857,0.17923233249044557,0.1165726416487115,1
0.5808729296638648,0.0019854259849843015,0.3057369280853217,0.4096324826657203,0.7596915575408428,0
0.6412880032163775,0.5182848158973374,0.09688349930842843,0.7998852888226804,0.19285543925862259,0
0.22711415481042674,0.8377793464161486,0.5552871767561985,0.3703638637433476,0.4314912475984807,0
0.44502060251122655,0.45760142166856377,0.08796754609937274,0.06998533810784602,0.7448188796119536,0
0.9362436524518118,0.42580333106125157,0.6876418358337951,0.6842124081516304,0.04795553992537449,1
0.4621294579137659,0.9692132721889887,0.4967379425843079,0.38328846951731543,0.48124240535310503,0
0.20359295656791943,0.4720308602857126,0.042022554205282336,0.23476120155963665,0.3024702878979182,0
0.35960777996243265,0.691553635196836,0.13843582499775364,0.5212471634321426,0.28928073995638626,0
0.6925845819303861,0.564812935281701,0.3668000547920349,0.7080508276245717,0.6757062523077249,1
0.5199458885646007,0.665410912559236,0.7859842355386802,0.7031595531750151,0.6607768636244996,1
0.10516832062587345,0.8556907199265495,0.9791656426909816,0.9124969098282353,0.504763854238115,1
0.5650192616504649,0.7529881643730596,0.8247356928352877,0.41615333517941533,0.5556167749186671,1
0.2079512821214906,0.17245547353748059,0.9876380783136872,0.6080379345337276,0.8441417118634507,1
0.7777693271287327,0.3230861680977596,0.6227815433121245,0.8776357223540674,0.534137428036508,0
0.21631657901076817,0.9744200678308942,0.018917449289472477,0.12458497769832222,0.2531053178645367,0
0.5585292893956944,0.37596499503346203,0.053479210835328916,0.6424948790434022,0.8506777177925381,0
0.6751495613507532,0.9308938285304272,0.7036367833011189,0.23884780800187932,0.9551070625355124,1
0.06781332456148648,0.34963875017026114,0.6938713768671255,0.093799373022597,0.7664856202580885,0
0.5754908263389482,0.8527927470488804,0.7054949027361492,0.37870239127214755,0.7744507745424706,1
0.8175053230897051,0.26462567412112814,0.04956491492800574,0.6508666370567767,0.5067724507093776,0
0.6325757724046563,0.8544503593150974,0.9868079901757014,0.5131141246253,0.9856717202778952,1
0.42621839698184494,0.2524185683438299,0.7581850077766779,0.3604794745871771,0.8818395696247184,0
0.09019248713992567,0.4529268096100151,0.22968178360203917,0.14759348693297447,0.47990082984332927,0
0.21745709037088667,0.7937214816422511,0.2549516899338399,0.12838233478656103,0.45667779157901167,0
0.07988056432673452,0.5778995406898821,0.41303300577405133,0.6654297474127162,0.38181097264173214,0
0.9716713925983637,0.5300318836588935,0.8515732372848642,0.7295765273811434,0.007323381824364983,1
0.1506629749581827,0.9435723162372521,0.743338729720936,0.01906260148690697,0.38178093723135,1
0.5978999090864116,0.5027960400867107,0.4838902636910649,0.8432014290142208,0.9500941468827606,0
0.872188931486116,0.5772242239258938,0.9616756011554526,0.6606293872332923,0.519519909859236,1
0.01965660891947052,0.3731388685424377,0.34391715094176156,0.8399684355685214,0.5824542473461164,0
0.4042300409769424,0.4279779683208125,0.4575378699038053,0.28164701233204126,0.07531232007913424,0
0.879139228599667,0.4003308806798632,0.04758899847661324,0.9394164093761963,0.3862316429819391,0
0.9280512369207204,0.5950674766431685,0.9617671496787262,0.661179568214093,0.14103726001088635,1
0.5610140929037686,0.9946050436283693,0.30545346064686707,0.06505280815052206,0.8033558521047003,1
0.825677268686629,0.6814461572803416,0.8526106714717708,0.2075605835456542,0.3273355932321238,1
0.10663462383354894,0.8756054709705032,0.4204067544602409,0.9228284020693867,0.4654004807117492,0
0.1319576546201653,0.7926567651591525,0.010613094461641492,0.17193145348934413,0.898881798974388,0
0.14942299186022556,0.010415342952637352,0.1550589521695258,0.234222156601551,0.5464238764640611,0
0.1156960252760969,0.9039986945205752,0.30151237351759064,0.6271149327532622,0.169486939246132,0
0.2834705286811745,0.5970489792868849,0.9498025486487108,0.46947381838015845,0.09433353485069484,1
0.2734829188083229,0.5386965589012903,0.4743886206176603,0.3411806245513006,0.573459945885071,0
0.45264579948113814,0.5466763131972129,0.051889920417308,0.9455506236265284,0.213830432599611,0
0.9714221990261356,0.23321948143661864,0.15018971282015703,0.6738256635145534,0.5123589153156903,0
0.2791383636180147,0.4161840850667836,0.8945633657541722,0.9504167375957958,0.6903225913324073,1
0.45411791476358687,0.37494895925939553,0.499000695602436,0.08045349128670465,0.2650045760286044,0
0.1188011960023091,0.032941763018710435,0.2575508772163775,0.49161786475824576,0.2768021167652335,0
0.1774573085830572,0.9882350803645639,0.48410485141703485,0.8456164844691579,0.4252391328942823,1
0.6780032486225688,0.8038054404990856,0.6541294506290851,0.07917390637849264,0.790289974824035,1
0.1907373088892459,0.2628062985904289,0.8258015462525641,0.10544117120312502,0.7069503076590298,1
0.9760918763412729,0.6911586474895658,0.0541275823305335,0.5148745633000509,0.15049891722685715,1
0.7338441410707451,0.7972087288228918,0.4105617796941109,0.8871920007107709,0.19703687384334867,1
0.8560593233930921,0.42541275161359515,0.1920412208567689,0.707477596803062,0.5553504137977959,0
0.15684582891746823,0.6086060734295607,0.10192860986283203,0.46971821362243393,0.3307375953730368,0
0.743984521306674,0.41340453790918275,0.5849172570102636,0.004785541338771071,0.8575677184328725,0
0.8303713804451385,0.3559025247762798,0.9076440733084608,0.6658178062877458,0.3635795498445171,1
0.003205796492404045,0.4120314620448786,0.2154176772871037,0.8745074732203736,0.31787315321768295,0
0.4631116067284502,0.06386621152196748,0.9217787225290257,0.4302697837126169,0.4742330087336404,1
0.3572070059484851,0.2792594040576226,0.5856551359353647,0.3731687351712585,0.4622472122570527,0
0.9422451783970616,0.5218154397451435,0.6166156374856526,0.5095641775431842,0.5713536646822167,1
0.480536877923355,0.19319448603418332,0.43002564875555727,0.9005664498562649,0.2864689108653292,0
0.6971769677405474,0.8934961807993086,0.5857557600660623,0.2665605878833227,0.43751563756025535,1
0.9826392500104844,0.00930857133765639,0.2710498245339995,0.6461534528417473,0.20064594382793344,0
0.8616374297663336,0.3970761861724661,0.3217072347913851,0.08976116643387366,0.004674750141838602,0
0.4011516725052259,0.4995032965241267,0.31508765299895336,0.7455288344093434,0.8432938612888559,0
0.8366975949104994,0.4817896873102908,0.4135349504633884,0.10092387429724536,0.03657422869870053,0
0.2255238534881755,0.6433079630409082,0.33441484465404914,0.026114547633529384,0.46383824604917834,0
0.08822663987086565,0.06196274350579756,0.7670458987319121,0.4965642241354935,0.7681247025577624,1
0.15869621353274954,0.7769218411008005,0.6540688135313164,0.2760781619045599,0.03728347621508599,1
0.9529868799033181,0.6849743258014621,0.27153181631374423,0.38466627565042033,0.9197937049381637,0
0.7381360267281958,0.5417617419646295,0.5085387156771138,0.8443804484284527,0.9735959526163565,1
0.2041897672914058,0.3966013207707221,0.15370254545834194,0.09279768070464989,0.6318148264000356,0
0.42208972969631275,0.1822545926023983,0.3091517149050971,0.6990412814836978,0.26644722843646695,0
0.38538423114695197,0.9348194260534833,0.20641282966599073,0.5579986220417102,0.37527594948752463,1
0.6770128680379495,0.46640976317676275,0.1989068177256066,0.605595126845695,0.7111302004623599,0
0.8931027145872859,0.5122446389587203,0.6045339807516452,0.6936994680010594,0.001270494433547431,1
0.08248171685283778,0.6909448014292908,0.16031355370973055,0.09602131035646522,0.07094616167647894,0
0.3903529449150661,0.8069549862277836,0.3344991748970476,0.5992191846951593,0.2994089362326904,1
0.373453858225543,0.5073139397239564,0.10128809538789962,0.21584281591125998,0.7682616800975463,0
0.12116533562663023,0.7237039242822999,0.4702302015063631,0.722017354030577,0.8562692941339001,0
0.06872305578682747,0.9891400775136556,0.007006284134849827,0.4234656337698913,0.0022207455448428615,0
0.8081842598363099,0.5957758103470314,0.12191962994220407,0.5399914511066429,0.1560293427501851,0
0.5097990805819769,0.5186064172400326,0.3346207776168538,0.3039712355461237,0.9573824979519913,0
0.27918981235654605,0.47156258422404473,0.7936751538315264,0.5940172090425487,0.0815507838327868,1
0.23550787088152303,0.15198885120529781,0.9828650669999638,0.22872270763496383,0.05964225724838945,1
0.3280883585985923,0.5020269776447365,0.7246065429398365,0.5837217563569127,0.3654612156856475,0
0.8932786628449598,0.3964906080479146,0.5957548691968955,0.4372280873654186,0.4292887852439109,1
0.08495426426387953,0.594850422427675,0.03684872400235695,0.9305965580086847,0.6107147480225186,0
0.7397669742039118,0.7211602671791739,0.12789109426111733,0.967073127881008,0.8153891106775565,1
0.6922190756318294,0.07085277070282381,0.14303912081201609,0.06697392493653109,0.701461749672142,0
0.8554882743065483,0.8790597957266728,0.004736289295891205,0.11287800580577423,0.13805038805079806,0
0.6472701836291233,0.9172984110509654,0.218975649242092,0.6524210025367869,0.924467556709752,0
0.5262494400805117,0.3741748893467629,0.6660276832213741,0.807970607141219,0.12450039621341213,0
0.8318644320133189,0.2131561373566312,0.9801506473179952,0.1981496182642165,0.47774612931240545,1
0.42319419622679433,0.6282521039840714,0.2824850997041407,0.5218891089618075,0.48803762290986785,0
0.5097834674120789,0.9951505615637612,0.3324203178144911,0.5178552916796274,0.3480821609129455,1
0.4707371962177819,0.9309051892788927,0.9665267086875949,0.23148643083152753,0.771406485838517,1
0.7280551159176254,0.36761367456466176,0.0915141698067764,0.4239239522108327,0.8397151556792106,0
0.005181466753891195,0.7804108014326958,0.39441664977650537,0.5737831601751359,0.21017561136460838,0
0.07895502563136847,0.9269222027360915,0.6514450632109068,0.9978539873290027,0.6111810747424241,1
0.6144812257284239,0.5786706452417009,0.9995826765035666,0.25362249353484423,0.21664141666512182,1
0.2849283258329778,0.3843670717541767,0.9469994103651344,0.16168491786394112,0.3507236459738191,0
0.2522487875212853,0.746028470053758,0.08517150379549565,0.409341096110725,0.13292138468513104,0
0.45671376390964147,0.8297903916281141,0.28941502869055313,0.4787825801068094,0.2928410188207098,1
0.5083294542909861,0.757777434940806,0.7695901241117633,0.06152152845721093,0.38900773200916106,1
0.001827899813635403,0.844115497500397,0.7751467864067829,0.6887249526440721,0.251646209585323,1
0.5078284022276929,0.98873431092647,0.6422844265722186,0.08227794773934427,0.6900258413270596,1
0.11383319622559174,0.28342921437800783,0.7797429948542741,0.09059437790071423,0.5019029053911421,0
0.6275253153452518,0.9424306152450777,0.30009023495449827,0.19815057879624975,0.0638878371837468,0
0.516573499718378,0.7213312403193015,0.6887965679203633,0.6158073823279471,0.1559961834935808,0
0.6547932834331218,0.9364878314164329,0.11508796951424705,0.4259829078360132,0.1506053859201164,0
0.03747405465192677,0.38909968618223867,0.5093909583091735,0.023811338346857336,0.6171097907389859,0
0.5804695724985977,0.8970078391021149,0.45599448358800465,0.19691311341542206,0.30942548163363437,1
0.8897506698912162,0.9817494808730003,0.06796145813319276,0.48027297072080744,0.1966388639650194,1
0.07494530328059035,0.4379167543215231,0.1058000528333084,0.2981450580064746,0.9116956765989992,0
0.31226771744062054,0.12165825567926136,0.07167782851292281,0.11186716356190196,0.8931103956803146,0
0.5618778950917969,0.5936045394505006,0.5158140858716543,0.37193238426003883,0.9614686480040608,1
0.33489378861430075,0.793111517936547,0.8887622001239872,0.8264326589906078,0.7333621587923109,1
0.7255572635369273,0.3018170702697064,0.38139436663087867,0.12271840589462435,0.87649708383946,0
0.07654792009925226,0.0949696992435769,0.3033640295381116,0.20275934068296464,0.05154096828863053,0
0.6953301356875554,0.16562214465083935,0.7009265655446635,0.7701183241158454,0.835105313261274,1
0.8772245700084752,0.11027774335920848,0.37070461124406884,0.6724337166952191,0.1647104703077834,0
0.9233108018338022,0.17807640823221704,0.6278074106794804,0.9853530459033231,0.8840162652940341,1
0.17405608355333446,0.36827388262463256,0.9294339853295189,0.48697233305191945,0.6455254750501032,1
0.0658184907715057,0.5851927842796325,0.7750802092049631,0.0797752780410591,0.3555056201469542,0
0.8015123195795784,0.45512566558509193,0.31905881930262314,0.20187641148879742,0.4793857360079915,1
0.34777759310940504,0.5429261127165915,0.2841584290891611,0.33078099003035943,0.9284420939069808,0
0.6532428506158984,0.2748842264959045,0.16920443375591843,0.13927807184122054,0.4005881697025371,1
0.5904627726815511,0.7237007615115406,0.02427991096318216,0.7558946826414186,0.4500394543333459,0
0.5059430799174532,0.2372881145679704,0.6059890567895263,0.11253161579481286,0.30992129217360564,1
0.8240909511366512,0.35983229843791764,0.5697613039031008,0.6127143094305941,0.30359262445139923,1
0.8858826391952347,0.7557759074362254,0.05169563384363751,0.42565104035589296,0.48995187087993775,0
0.3749419227651082,0.7590813805893817,0.07569213157321253,0.6923981951085573,0.9653008567218228,0
0.07372055533728128,0.7618910863416581,0.8429602203968135,0.2855727338837094,0.20612189465867348,1
0.7448787761433374,0.33541127994235664,0.5901455866063657,0.27644950690710757,0.17020576686731026,0
0.6554665189887598,0.47187217453942587,0.9021457612625139,0.07147071492029433,0.41337978112752627,1
0.3474324088642846,0.8605447582520234,0.8178794790789313,0.14676555949887027,0.9442811940244492,1
0.620480858088844,0.5573038872141317,0.489986927897622,0.3164062276039332,0.848147790685749,1
0.4391852752512412,0.6265756596129095,0.6131780033274012,0.2980242637845806,0.7964445390517176,1
0.37075719168527377,0.2856302945906285,0.6504557288929617,0.16938973938118274,0.10671161184957034,0
0.3723202980631045,0.4577630025362107,0.9016288246541982,0.3845807635936176,0.6311583895253935,0
0.41024702312115535,0.6189387616870932,0.1537906435732158,0.3608614194869223,0.6185761640360014,0
0.516508670367316,0.6818712310330367,0.0214361107412544,0.9765754054482995,0.6936314770490504,0
0.7310242586431226,0.7729026925804732,0.3207166855579886,0.9907620619227053,0.3581566613987177,0
0.018813063485665582,0.6810502694764154,0.6367261428470019,0.7567006971722597,0.15972085320488294,1
0.30590818784976537,0.5247836003879647,0.9623970326782171,0.3890709420471513,0.21605478528677613,0
0.4319783653299968,0.586228730696031,0.8213788795988253,0.7790885604922267,0.5501499093121582,1
0.7599726658238692,0.506494116787756,0.2494451039677883,0.5176532548896748,0.2181168591040593,1
0.5145736759497652,0.19172093000002044,0.18545913795826185,0.15898764486077932,0.07513570778944856,0
0.6707629146464968,0.7321151288169948,0.6917866618965962,0.8486574757502946,0.8271751065607793,0
0.9063870601556537,0.3232272832653962,0.33568326816660143,0.8323877019215753,0.18361041842617953,0
0.9316488428457026,0.9600330222560071,0.18743484776659203,0.7947999605535586,0.5749909108984559,1
0.7120723408536958,0.05144061141801981,0.15970638927700165,0.8558983403861656,0.29071404573362647,0
0.5208580110576873,0.28268975025952103,0.39911658441702913,0.8270558144018842,0.601821677252029,1
0.34868430754483815,0.7117992908465269,0.6386634549709143,0.05339951834813683,0.28569768949433416,0
0.8307239405063722,0.26932269614550286,0.6030253807426023,0.29545779472893374,0.044082896924345305,1
0.7562654749935787,0.41320813503253817,0.36659788872339005,0.4602129285303954,0.5458727768532844,1
0.3732700373338076,0.8839075430923556,0.5536733947821059,0.24854264687266947,0.9308952081322784,1
0.7478487538868536,0.9284295444825638,0.10267268771795357,0.18008336529839764,0.916117725632334,1
0.4914271773466201,0.6131188065406269,0.7434265154919557,0.31843696904471075,0.952625648325823,1
0.8309447016738659,0.6590874502541502,0.15282308714701354,0.3611144579628486,0.4698938117211543,1
0.8570748606329689,0.10293169754439979,0.6973779259065814,0.04909534028736229,0.06340395965635592,1
0.9881400438403019,0.5387775222648965,0.7218580403301721,0.022261578558133266,0.12170214625547504,0
0.3719085916196996,0.09821972277377233,0.10568399995018041,0.49681664310147156,0.5659797176941739,0
0.33757247479462593,0.7231532730314939,0.08906127502377925,0.3483684271186146,0.3029202294735027,0
0.0028094333091995827,0.7019469917534819,0.9024269568110015,0.07857198718935199,0.7053912642195936,1
0.1913388206399126,0.09395518254274726,0.8757223595821111,0.8727324228990498,0.39205871483141363,0
0.06593742443315542,0.8335347338372014,0.16829469017269105,0.6278122778594842,0.729396526687429,0
0.5388061408161853,0.26498926277546564,0.8369799555747441,0.4141224624999942,0.10450686790650499,0
0.12265751975843797,0.6656275957890169,0.23702300126348708,0.3759217089550181,0.37708053919970064,0
0.8727992084709992,0.34484154966834923,0.5594242066041528,0.6047332506088862,0.9934824992146813,1
0.7127976169652246,0.979748305656102,0.5985557801491604,0.2652336737313912,0.10008649707540751,1
0.3145871403294226,0.357075080985355,0.43085655870086537,0.1484446698631523,0.48075895607050323,0
0.8536869182364072,0.5044299868959138,0.9537941607649385,0.37464875707398104,0.07479725434731921,1
0.06463622384062762,0.09338992961696746,0.70118529529919,0.4786665712432251,0.5233350640738004,0
0.2854698834772873,0.2613598855561835,0.3263057407165073,0.4397705034381971,0.9086932982455962,0
0.5162976376482336,0.821804402587515,0.09491538818955203,0.743346084562354,0.30329907071640827,0
0.1606882604217018,0.7698555452673036,0.3741621648728236,0.5240333339227863,0.6614757096693381,1
0.598660760613255,0.3951345637712631,0.4773846722939066,0.5624175233008171,0.558954608323888,1
0.2930419183645103,0.1691180246149634,0.35589160426847877,0.04802050969705951,0.30021629491053026,0
0.7892750181530768,0.6866047677340521,0.8706119463791638,0.6401709685050901,0.8563209416288161,1
0.07042655802022746,0.44092120989162853,0.8186731914373376,0.824077965329059,0.4929476032297465,1
0.5468961639561524,0.9745008009220044,0.5208642520921039,0.21525912731940444,0.6336154135101534,1
0.30116966482666174,0.48861097210487525,0.8977367312987957,0.824073073184076,0.4247313142060346,1
0.4586538707857395,0.6467042467216758,0.7393012069227304,0.862721053870846,0.2880115437183757,1
0.9350248143605505,0.7947056755133042,0.44770231850576814,0.11301063794931188,0.4712455719705795,1
0.05379469224235345,0.9042845543834905,0.49747190400892616,0.6567335170109853,0.07446194735468137,0
0.27021963649587233,0.6505946613838044,0.8001274736339553,0.9991954391599408,0.8955536515629654,1
0.5621222481063232,0.7319190152673236,0.9156004391917391,0.06907489358692487,0.6944380617812337,1
0.9196035414712891,0.911988867464471,0.832487384397413,0.77458514880117,0.5418206846064477,1
0.914298897536372,0.22599461591347647,0.5675089562637016,0.24271101823088592,0.22048035196882054,1
0.08312829807219435,0.13920269275398378,0.6750340358668537,0.023671313068991173,0.7440121183503452,0
0.24971614077751347,0.7320451099840055,0.705596631272514,0.5893708019191446,0.5465289599712958,1
0.08557126517145897,0.7095291709183689,0.32901314179674246,0.3824841848231537,0.4484210408000865,0
0.6262853413614672,0.6561221715997307,0.9875408140847282,0.5467165200992409,0.3414010756255299,1
0.13822337376304794,0.5422644627626647,0.9865789727347511,0.7036126095603566,0.5899963286412757,1
0.8388100010177035,0.6592456776230337,0.21836594033717427,0.033881361731345594,0.21082608328585373,1
0.5251729439765747,0.8314931003666087,0.9023574218634436,0.5734410316345102,0.323682309829623,1
0.4080235011162776,0.27660315466247387,0.05744155547652685,0.5310293578796892,0.8514235233134284,0
0.6272418951017013,0.9776919661888676,0.4437036824003312,0.8998933536926396,0.8718288216187263,1
0.8706382967263818,0.19569803799238328,0.9842789717753279,0.1627771192825116,0.44182324356258174,1
0.8908563565880562,0.5646320667859266,0.796186624421133,0.5328466062878624,0.15363787712474009,1
0.9543553531101349,0.03498289755241124,0.547766963834728,0.08709907087720792,0.4258920183685432,1
0.36425772368537,0.17624387654679607,0.402030364713437,0.850131642345244,0.21037684034115478,0
0.4078484905758245,0.9116402984339801,0.9312047342249709,0.5800389453921885,0.5110311937334108,1
0.2338960201140734,0.6741107246337024,0.3112267211229126,0.710218224361572,0.37404184315360667,0
0.46048109973901463,0.830876256214621,0.7143689533043899,0.7013040434770487,0.3804264398492436,1
0.09780245679906541,0.6370336099218376,0.009957114625745778,0.6930635494428818,0.5468581799186226,0
0.5006765274291552,0.8071803054101212,0.1592773081562796,0.3175546414165482,0.2777438074373648,0
0.08985130269306785,0.39081138879469945,0.9614071633012198,0.14543089434247258,0.2450363735191301,0
0.43718682262489805,0.07566936061788376,0.9115001729061261,0.6650034618084024,0.13285002933452117,0
0.8637060025545319,0.6742488736270208,0.5868385711528975,0.47459851446291734,0.282180388993548,1
0.10594012159404642,0.0641384055576274,0.4287454734599039,0.800906432949147,0.24301372658584197,0
0.7166973412065483,0.08879151171443933,0.5613120295105911,0.24843534870252493,0.7905422410044,0
0.5298662949530186,0.40802634191644394,0.35439153991491157,0.0020020496933894627,0.25624537342082465,0
0.5128565152690229,0.31061848661742875,0.8680500671802335,0.7653966472660593,0.4105144411547068,1
0.25341144696691265,0.36071619574050195,0.22794228844587106,0.7860316827070909,0.776943459112627,0
0.019563930013727693,0.551831618617144,0.7522782692045461,0.14281082155285352,0.5863116305255492,1
0.4725403281339118,0.06031989700717788,0.9763271855410779,0.8999687995721778,0.973215936662491,1
0.3305610805788338,0.717594293635805,0.6113759312776498,0.004549614392018619,0.4317494823091893,0
0.6406118010937966,0.15051753463071427,0.756347092440938,0.6416569947348157,0.4036156964931916,1
0.8420328785527814,0.36791490240793434,0.41466003192201706,0.3357634282383162,0.797431306964274,1
0.3803178148387566,0.8258434980311812,0.5190281877699735,0.9503887330974069,0.8110610308327466,1
0.39541143902246967,0.42663557870410285,0.9651964811703326,0.014150114183612228,0.7144615553236776,1
0.0714671043691909,0.9015866000836126,0.5890234265707942,0.2810026191174928,0.49274352439308844,0
0.9650791693861066,0.33842620245666855,0.8066309767486594,0.9715968890002423,0.13950987967757034,1
0.7792122473669353,0.18554045446155,0.6429901229064149,0.16082692980736912,0.9762736830465852,1
0.723617097138918,0.601511261042266,0.9706578164620387,0.7306616218818492,0.849864087762101,1
0.5390597737012043,0.06252660375154329,0.5629242015893791,0.3684948810083587,0.8056059529520897,0
0.9571270598055416,0.880521319092293,0.4419920231947361,0.751162288101294,0.29411649210628665,1
0.9163180056572713,0.8525530509764975,0.326443065662712,0.6992320432944447,0.020685376530429678,1
0.687439667084331,0.456040532321779,0.24869705982808876,0.055991002602790774,0.9679457505388079,0
0.6129437849807164,0.9597259155634481,0.18213593437876308,0.5796729712484534,0.4352795928734251,0
0.46701990698636564,0.07155763584680663,0.33940125324619164,0.7634902487768171,0.8797954151838643,0
0.9347110721264488,0.09613243698622698,0.5979442468631256,0.7260533216585118,0.8176312132324676,1
0.24134689392492792,0.5366144423887461,0.14656194108470189,0.48820130039659293,0.31654354644686034,0
0.9492688078152054,0.13841373577521088,0.39421669180901964,0.674224323684704,0.6685079764130392,0
0.11029865096980229,0.439983594302231,0.9594662289723248,0.8271747739701866,0.6090238131438156,1
0.09162411664613412,0.3255553488539098,0.6351570079186962,0.07828967251573249,0.609068187212676,0
